# ----------------------------------------
# wiki.ubc.ca
# Top Events
# 20140405-20140505
# ----------------------------------------

Event Label,Total Events,Unique Events,Event Value,Avg. Value
3208,15,15,0,0.00
3238,15,15,0,0.00
3312,15,15,0,0.00
3330,15,15,0,0.00
3351,15,15,0,0.00
3414,15,15,0,0.00
3525,15,15,0,0.00
3536,15,15,0,0.00
3578,15,15,0,0.00
3583,15,15,0,0.00
3587,15,15,0,0.00
3607,15,15,0,0.00
3691,15,15,0,0.00
3697,15,15,0,0.00
3719,15,15,0,0.00
3738,15,15,0,0.00
3740,15,15,0,0.00
3794,15,15,0,0.00
3799,15,15,0,0.00
3822,15,15,0,0.00
3828,15,14,0,0.00
3845,15,15,0,0.00
3862,15,15,0,0.00
3946,15,15,0,0.00
3987,15,15,0,0.00
4013,15,15,0,0.00
4033,15,15,0,0.00
4079,15,15,0,0.00
4097,15,15,0,0.00
4121,15,15,0,0.00
4169,15,15,0,0.00
4270,15,15,0,0.00
4303,15,15,0,0.00
4306,15,15,0,0.00
4369,15,15,0,0.00
4375,15,15,0,0.00
4493,15,15,0,0.00
4563,15,15,0,0.00
4606,15,15,0,0.00
4656,15,15,0,0.00
4657,15,15,0,0.00
4868,15,15,0,0.00
4935,15,15,0,0.00
2406,14,14,0,0.00
2490,14,14,0,0.00
2521,14,14,0,0.00
2586,14,14,0,0.00
2621,14,14,0,0.00
2677,14,14,0,0.00
2686,14,14,0,0.00
2718,14,14,0,0.00
2726,14,14,0,0.00
2785,14,14,0,0.00
2794,14,14,0,0.00
2853,14,14,0,0.00
2861,14,14,0,0.00
2884,14,14,0,0.00
2897,14,13,0,0.00
2931,14,14,0,0.00
2942,14,14,0,0.00
2971,14,14,0,0.00
2972,14,14,0,0.00
3006,14,14,0,0.00
3015,14,14,0,0.00
3017,14,14,0,0.00
3024,14,14,0,0.00
3025,14,14,0,0.00
3069,14,14,0,0.00
3070,14,14,0,0.00
3075,14,14,0,0.00
3090,14,14,0,0.00
3100,14,14,0,0.00
3135,14,14,0,0.00
3136,14,14,0,0.00
3146,14,14,0,0.00
3182,14,14,0,0.00
3187,14,14,0,0.00
3214,14,14,0,0.00
3228,14,14,0,0.00
3242,14,14,0,0.00
3262,14,14,0,0.00
3293,14,14,0,0.00
3297,14,14,0,0.00
3316,14,14,0,0.00
3340,14,14,0,0.00
3343,14,14,0,0.00
3427,14,14,0,0.00
3433,14,14,0,0.00
3447,14,14,0,0.00
3465,14,14,0,0.00
3477,14,14,0,0.00
3513,14,14,0,0.00
3544,14,14,0,0.00
3548,14,14,0,0.00
3550,14,14,0,0.00
3561,14,14,0,0.00
3567,14,14,0,0.00
3568,14,14,0,0.00
3570,14,14,0,0.00
3593,14,14,0,0.00
3640,14,14,0,0.00
3643,14,14,0,0.00
3671,14,14,0,0.00
3681,14,14,0,0.00
3728,14,14,0,0.00
3771,14,14,0,0.00
3781,14,14,0,0.00
3792,14,14,0,0.00
3809,14,14,0,0.00
3825,14,14,0,0.00
3872,14,14,0,0.00
3881,14,14,0,0.00
3918,14,14,0,0.00
3923,14,14,0,0.00
3933,14,14,0,0.00
3944,14,14,0,0.00
3962,14,14,0,0.00
3970,14,14,0,0.00
3978,14,14,0,0.00
4003,14,14,0,0.00
4014,14,14,0,0.00
4024,14,14,0,0.00
4042,14,14,0,0.00
4045,14,14,0,0.00
4064,14,14,0,0.00
4069,14,14,0,0.00
4098,14,14,0,0.00
4102,14,13,0,0.00
4137,14,14,0,0.00
4142,14,14,0,0.00
4150,14,14,0,0.00
4228,14,14,0,0.00
4232,14,14,0,0.00
4234,14,14,0,0.00
4243,14,14,0,0.00
4272,14,14,0,0.00
4297,14,13,0,0.00
4360,14,13,0,0.00
4372,14,14,0,0.00
4431,14,14,0,0.00
4447,14,14,0,0.00
4479,14,14,0,0.00
4514,14,14,0,0.00
4609,14,14,0,0.00
4860,14,14,0,0.00
4968,14,14,0,0.00
5616,14,14,0,0.00
5804,14,14,0,0.00
2422,13,13,0,0.00
2475,13,13,0,0.00
2566,13,13,0,0.00
2587,13,13,0,0.00
2609,13,13,0,0.00
2613,13,13,0,0.00
2642,13,13,0,0.00
2672,13,13,0,0.00
2690,13,13,0,0.00
2708,13,13,0,0.00
2713,13,13,0,0.00
2724,13,13,0,0.00
2729,13,13,0,0.00
2732,13,13,0,0.00
2758,13,13,0,0.00
2759,13,13,0,0.00
2763,13,13,0,0.00
2791,13,13,0,0.00
2793,13,13,0,0.00
2819,13,13,0,0.00
2821,13,13,0,0.00
2825,13,13,0,0.00
2893,13,13,0,0.00
2894,13,13,0,0.00
2945,13,13,0,0.00
2953,13,13,0,0.00
2969,13,13,0,0.00
2978,13,13,0,0.00
2983,13,13,0,0.00
2990,13,13,0,0.00
3022,13,13,0,0.00
3027,13,13,0,0.00
3030,13,13,0,0.00
3047,13,13,0,0.00
3071,13,13,0,0.00
3073,13,13,0,0.00
3079,13,13,0,0.00
3089,13,13,0,0.00
3094,13,13,0,0.00
3109,13,13,0,0.00
3123,13,13,0,0.00
3128,13,13,0,0.00
3166,13,13,0,0.00
3172,13,13,0,0.00
3174,13,13,0,0.00
3180,13,13,0,0.00
3186,13,12,0,0.00
3193,13,13,0,0.00
3210,13,13,0,0.00
3241,13,13,0,0.00
3291,13,13,0,0.00
3292,13,13,0,0.00
3302,13,12,0,0.00
3304,13,13,0,0.00
3310,13,13,0,0.00
3323,13,13,0,0.00
3325,13,13,0,0.00
3332,13,13,0,0.00
3342,13,13,0,0.00
3424,13,13,0,0.00
3435,13,13,0,0.00
3450,13,13,0,0.00
3455,13,13,0,0.00
3466,13,13,0,0.00
3473,13,13,0,0.00
3483,13,13,0,0.00
3511,13,13,0,0.00
3518,13,13,0,0.00
3521,13,13,0,0.00
3524,13,13,0,0.00
3532,13,13,0,0.00
3543,13,13,0,0.00
3557,13,13,0,0.00
3586,13,13,0,0.00
3596,13,13,0,0.00
3599,13,13,0,0.00
3601,13,13,0,0.00
3611,13,13,0,0.00
3616,13,13,0,0.00
3639,13,13,0,0.00
3663,13,13,0,0.00
3716,13,13,0,0.00
3731,13,13,0,0.00
3734,13,13,0,0.00
3746,13,13,0,0.00
3759,13,13,0,0.00
3766,13,13,0,0.00
3798,13,13,0,0.00
3820,13,13,0,0.00
3821,13,13,0,0.00
3827,13,13,0,0.00
3849,13,13,0,0.00
3852,13,13,0,0.00
3856,13,13,0,0.00
3866,13,12,0,0.00
3878,13,13,0,0.00
3902,13,13,0,0.00
3910,13,13,0,0.00
3915,13,13,0,0.00
3916,13,13,0,0.00
3932,13,13,0,0.00
3950,13,13,0,0.00
3966,13,13,0,0.00
3997,13,13,0,0.00
4006,13,13,0,0.00
4010,13,13,0,0.00
4056,13,13,0,0.00
4059,13,13,0,0.00
4070,13,13,0,0.00
4149,13,13,0,0.00
4185,13,13,0,0.00
4204,13,13,0,0.00
4262,13,13,0,0.00
4281,13,13,0,0.00
4310,13,13,0,0.00
4328,13,13,0,0.00
4517,13,13,0,0.00
4531,13,13,0,0.00
4538,13,13,0,0.00
4611,13,13,0,0.00
4638,13,13,0,0.00
4654,13,13,0,0.00
4703,13,13,0,0.00
4715,13,13,0,0.00
4760,13,13,0,0.00
4768,13,13,0,0.00
4775,13,13,0,0.00
4798,13,13,0,0.00
4826,13,13,0,0.00
4833,13,13,0,0.00
4866,13,13,0,0.00
4875,13,13,0,0.00
4899,13,13,0,0.00
4903,13,13,0,0.00
4930,13,13,0,0.00
4933,13,13,0,0.00
4980,13,13,0,0.00
5121,13,13,0,0.00
5448,13,13,0,0.00
2225,12,11,0,0.00
2462,12,12,0,0.00
2544,12,12,0,0.00
2611,12,12,0,0.00
2622,12,12,0,0.00
2623,12,12,0,0.00
2664,12,12,0,0.00
2680,12,12,0,0.00
2683,12,12,0,0.00
2714,12,12,0,0.00
2728,12,12,0,0.00
2750,12,12,0,0.00
2755,12,12,0,0.00
2757,12,12,0,0.00
2782,12,12,0,0.00
2786,12,12,0,0.00
2796,12,12,0,0.00
2797,12,12,0,0.00
2802,12,12,0,0.00
2805,12,12,0,0.00
2828,12,12,0,0.00
2840,12,12,0,0.00
2842,12,12,0,0.00
2843,12,12,0,0.00
2844,12,12,0,0.00
2845,12,12,0,0.00
2859,12,12,0,0.00
2860,12,12,0,0.00
2870,12,12,0,0.00
2880,12,12,0,0.00
2904,12,12,0,0.00
2905,12,12,0,0.00
2910,12,12,0,0.00
2914,12,12,0,0.00
2915,12,11,0,0.00
2934,12,12,0,0.00
2959,12,12,0,0.00
2964,12,12,0,0.00
2968,12,12,0,0.00
2977,12,12,0,0.00
2984,12,12,0,0.00
3014,12,12,0,0.00
3031,12,12,0,0.00
3043,12,12,0,0.00
3056,12,12,0,0.00
3058,12,12,0,0.00
3062,12,12,0,0.00
3085,12,12,0,0.00
3101,12,12,0,0.00
3108,12,12,0,0.00
3125,12,12,0,0.00
3144,12,12,0,0.00
3153,12,12,0,0.00
3170,12,12,0,0.00
3175,12,12,0,0.00
3183,12,12,0,0.00
3194,12,12,0,0.00
3198,12,12,0,0.00
3213,12,12,0,0.00
3220,12,12,0,0.00
3221,12,12,0,0.00
3250,12,12,0,0.00
3252,12,12,0,0.00
3255,12,12,0,0.00
3258,12,12,0,0.00
3261,12,12,0,0.00
3267,12,12,0,0.00
3275,12,12,0,0.00
3313,12,12,0,0.00
3326,12,12,0,0.00
3331,12,12,0,0.00
3337,12,12,0,0.00
3352,12,12,0,0.00
3358,12,12,0,0.00
3366,12,12,0,0.00
3367,12,12,0,0.00
3368,12,12,0,0.00
3371,12,12,0,0.00
3375,12,12,0,0.00
3379,12,12,0,0.00
3401,12,12,0,0.00
3403,12,12,0,0.00
3415,12,12,0,0.00
3423,12,12,0,0.00
3432,12,12,0,0.00
3449,12,12,0,0.00
3453,12,12,0,0.00
3468,12,12,0,0.00
3475,12,12,0,0.00
3514,12,12,0,0.00
3523,12,12,0,0.00
3558,12,12,0,0.00
3559,12,12,0,0.00
3580,12,12,0,0.00
3581,12,12,0,0.00
3588,12,12,0,0.00
3590,12,12,0,0.00
3594,12,12,0,0.00
3604,12,12,0,0.00
3612,12,12,0,0.00
3614,12,12,0,0.00
3615,12,12,0,0.00
3634,12,12,0,0.00
3638,12,12,0,0.00
3645,12,12,0,0.00
3647,12,12,0,0.00
3656,12,12,0,0.00
3665,12,12,0,0.00
3670,12,12,0,0.00
3677,12,12,0,0.00
3679,12,12,0,0.00
3695,12,12,0,0.00
3742,12,12,0,0.00
3745,12,12,0,0.00
3760,12,12,0,0.00
3790,12,12,0,0.00
3815,12,12,0,0.00
3838,12,12,0,0.00
3848,12,12,0,0.00
3858,12,12,0,0.00
3867,12,12,0,0.00
3870,12,12,0,0.00
3898,12,12,0,0.00
3905,12,12,0,0.00
3947,12,12,0,0.00
3951,12,12,0,0.00
3954,12,12,0,0.00
3965,12,12,0,0.00
3975,12,12,0,0.00
3985,12,12,0,0.00
4026,12,12,0,0.00
4055,12,12,0,0.00
4063,12,12,0,0.00
4065,12,12,0,0.00
4073,12,12,0,0.00
4093,12,12,0,0.00
4094,12,12,0,0.00
4101,12,12,0,0.00
4105,12,12,0,0.00
4111,12,12,0,0.00
4114,12,12,0,0.00
4127,12,12,0,0.00
4128,12,12,0,0.00
4156,12,12,0,0.00
4182,12,12,0,0.00
4212,12,12,0,0.00
4225,12,12,0,0.00
4266,12,12,0,0.00
4274,12,12,0,0.00
4275,12,12,0,0.00
4284,12,12,0,0.00
4285,12,12,0,0.00
4287,12,12,0,0.00
4295,12,12,0,0.00
4311,12,12,0,0.00
4331,12,12,0,0.00
4340,12,12,0,0.00
4345,12,12,0,0.00
4365,12,12,0,0.00
4368,12,12,0,0.00
4384,12,12,0,0.00
4386,12,12,0,0.00
4389,12,12,0,0.00
4408,12,12,0,0.00
4443,12,12,0,0.00
4453,12,12,0,0.00
4455,12,12,0,0.00
4459,12,12,0,0.00
4463,12,12,0,0.00
4468,12,12,0,0.00
4473,12,12,0,0.00
4515,12,12,0,0.00
4533,12,12,0,0.00
4549,12,12,0,0.00
4550,12,12,0,0.00
4554,12,12,0,0.00
4573,12,12,0,0.00
4587,12,12,0,0.00
4594,12,12,0,0.00
4599,12,12,0,0.00
4608,12,12,0,0.00
4625,12,12,0,0.00
4647,12,11,0,0.00
4680,12,12,0,0.00
4701,12,12,0,0.00
4722,12,12,0,0.00
4725,12,12,0,0.00
4728,12,12,0,0.00
4764,12,12,0,0.00
4770,12,12,0,0.00
4787,12,12,0,0.00
4813,12,12,0,0.00
4878,12,12,0,0.00
4904,12,12,0,0.00
4949,12,12,0,0.00
4972,12,12,0,0.00
5035,12,12,0,0.00
5045,12,12,0,0.00
5085,12,12,0,0.00
5105,12,12,0,0.00
5127,12,12,0,0.00
5159,12,12,0,0.00
5173,12,12,0,0.00
5227,12,12,0,0.00
5276,12,12,0,0.00
5337,12,12,0,0.00
5352,12,12,0,0.00
5368,12,12,0,0.00
5538,12,12,0,0.00
5731,12,12,0,0.00
5836,12,12,0,0.00
6076,12,12,0,0.00
6125,12,12,0,0.00
6156,12,12,0,0.00
6313,12,12,0,0.00
6445,12,12,0,0.00
8375,12,12,0,0.00
2217,11,11,0,0.00
2240,11,11,0,0.00
2254,11,11,0,0.00
2381,11,11,0,0.00
2387,11,11,0,0.00
2426,11,11,0,0.00
2429,11,11,0,0.00
2449,11,11,0,0.00
2465,11,11,0,0.00
2485,11,11,0,0.00
2568,11,11,0,0.00
2571,11,11,0,0.00
2575,11,11,0,0.00
2584,11,11,0,0.00
2624,11,11,0,0.00
2659,11,11,0,0.00
2667,11,11,0,0.00
2678,11,11,0,0.00
2695,11,11,0,0.00
2697,11,11,0,0.00
2699,11,11,0,0.00
2709,11,11,0,0.00
2711,11,11,0,0.00
2734,11,11,0,0.00
2746,11,11,0,0.00
2753,11,11,0,0.00
2754,11,11,0,0.00
2766,11,11,0,0.00
2767,11,11,0,0.00
2772,11,11,0,0.00
2773,11,11,0,0.00
2781,11,11,0,0.00
2789,11,11,0,0.00
2801,11,11,0,0.00
2818,11,11,0,0.00
2826,11,11,0,0.00
2832,11,11,0,0.00
2834,11,11,0,0.00
2837,11,11,0,0.00
2856,11,11,0,0.00
2878,11,11,0,0.00
2891,11,10,0,0.00
2895,11,11,0,0.00
2935,11,11,0,0.00
2949,11,10,0,0.00
2958,11,11,0,0.00
2960,11,11,0,0.00
2981,11,11,0,0.00
2988,11,11,0,0.00
3001,11,11,0,0.00
3005,11,11,0,0.00
3013,11,11,0,0.00
3019,11,11,0,0.00
3035,11,11,0,0.00
3036,11,11,0,0.00
3038,11,10,0,0.00
3048,11,11,0,0.00
3053,11,10,0,0.00
3068,11,11,0,0.00
3074,11,11,0,0.00
3081,11,11,0,0.00
3130,11,11,0,0.00
3160,11,11,0,0.00
3165,11,11,0,0.00
3188,11,11,0,0.00
3191,11,11,0,0.00
3206,11,11,0,0.00
3223,11,11,0,0.00
3227,11,11,0,0.00
3229,11,11,0,0.00
3235,11,11,0,0.00
3236,11,10,0,0.00
3245,11,11,0,0.00
3246,11,11,0,0.00
3247,11,11,0,0.00
3265,11,11,0,0.00
3269,11,11,0,0.00
3279,11,11,0,0.00
3282,11,11,0,0.00
3283,11,11,0,0.00
3289,11,11,0,0.00
3295,11,11,0,0.00
3300,11,11,0,0.00
3319,11,11,0,0.00
3328,11,11,0,0.00
3333,11,11,0,0.00
3341,11,11,0,0.00
3350,11,11,0,0.00
3354,11,11,0,0.00
3361,11,11,0,0.00
3377,11,11,0,0.00
3380,11,11,0,0.00
3389,11,11,0,0.00
3394,11,11,0,0.00
3395,11,11,0,0.00
3397,11,11,0,0.00
3408,11,11,0,0.00
3430,11,11,0,0.00
3437,11,11,0,0.00
3439,11,11,0,0.00
3443,11,11,0,0.00
3452,11,11,0,0.00
3469,11,11,0,0.00
3480,11,11,0,0.00
3486,11,11,0,0.00
3490,11,11,0,0.00
3503,11,11,0,0.00
3508,11,11,0,0.00
3509,11,11,0,0.00
3510,11,11,0,0.00
3519,11,11,0,0.00
3531,11,11,0,0.00
3533,11,11,0,0.00
3534,11,11,0,0.00
3538,11,11,0,0.00
3541,11,11,0,0.00
3551,11,11,0,0.00
3555,11,11,0,0.00
3562,11,11,0,0.00
3563,11,10,0,0.00
3571,11,11,0,0.00
3576,11,11,0,0.00
3598,11,11,0,0.00
3606,11,11,0,0.00
3608,11,11,0,0.00
3609,11,11,0,0.00
3619,11,11,0,0.00
3629,11,11,0,0.00
3633,11,11,0,0.00
3637,11,11,0,0.00
3642,11,11,0,0.00
3664,11,11,0,0.00
3689,11,11,0,0.00
3690,11,11,0,0.00
3694,11,11,0,0.00
3696,11,11,0,0.00
3700,11,11,0,0.00
3704,11,11,0,0.00
3707,11,11,0,0.00
3714,11,11,0,0.00
3736,11,11,0,0.00
3754,11,11,0,0.00
3782,11,11,0,0.00
3784,11,11,0,0.00
3789,11,11,0,0.00
3802,11,11,0,0.00
3804,11,11,0,0.00
3806,11,11,0,0.00
3829,11,11,0,0.00
3830,11,11,0,0.00
3840,11,11,0,0.00
3851,11,11,0,0.00
3855,11,11,0,0.00
3882,11,11,0,0.00
3892,11,11,0,0.00
3900,11,11,0,0.00
3908,11,11,0,0.00
3921,11,11,0,0.00
3931,11,11,0,0.00
3941,11,11,0,0.00
3945,11,11,0,0.00
3949,11,11,0,0.00
3960,11,11,0,0.00
3979,11,11,0,0.00
3984,11,11,0,0.00
4004,11,11,0,0.00
4009,11,11,0,0.00
4012,11,11,0,0.00
4022,11,11,0,0.00
4030,11,11,0,0.00
4034,11,11,0,0.00
4046,11,11,0,0.00
4081,11,11,0,0.00
4090,11,11,0,0.00
4099,11,11,0,0.00
4113,11,11,0,0.00
4117,11,11,0,0.00
4124,11,11,0,0.00
4126,11,11,0,0.00
4175,11,11,0,0.00
4188,11,11,0,0.00
4200,11,11,0,0.00
4214,11,11,0,0.00
4230,11,11,0,0.00
4253,11,11,0,0.00
4273,11,11,0,0.00
4276,11,11,0,0.00
4286,11,10,0,0.00
4292,11,11,0,0.00
4299,11,11,0,0.00
4304,11,11,0,0.00
4308,11,11,0,0.00
4332,11,11,0,0.00
4336,11,11,0,0.00
4346,11,11,0,0.00
4383,11,11,0,0.00
4395,11,11,0,0.00
4400,11,11,0,0.00
4415,11,11,0,0.00
4424,11,11,0,0.00
4432,11,11,0,0.00
4437,11,11,0,0.00
4492,11,11,0,0.00
4497,11,11,0,0.00
4499,11,11,0,0.00
4508,11,11,0,0.00
4570,11,11,0,0.00
4575,11,11,0,0.00
4579,11,11,0,0.00
4614,11,11,0,0.00
4620,11,11,0,0.00
4633,11,11,0,0.00
4665,11,11,0,0.00
4694,11,11,0,0.00
4704,11,11,0,0.00
4706,11,11,0,0.00
4762,11,11,0,0.00
4766,11,11,0,0.00
4783,11,11,0,0.00
4817,11,11,0,0.00
4843,11,11,0,0.00
4857,11,11,0,0.00
4891,11,11,0,0.00
4892,11,11,0,0.00
4928,11,11,0,0.00
4939,11,11,0,0.00
4953,11,11,0,0.00
4969,11,11,0,0.00
4985,11,11,0,0.00
5021,11,11,0,0.00
5073,11,11,0,0.00
5078,11,11,0,0.00
5137,11,11,0,0.00
5181,11,11,0,0.00
5206,11,11,0,0.00
5213,11,11,0,0.00
5219,11,11,0,0.00
5232,11,11,0,0.00
5280,11,11,0,0.00
5281,11,11,0,0.00
5324,11,11,0,0.00
5347,11,11,0,0.00
5422,11,11,0,0.00
5423,11,11,0,0.00
5456,11,11,0,0.00
5468,11,11,0,0.00
5622,11,11,0,0.00
5941,11,11,0,0.00
5968,11,11,0,0.00
6080,11,11,0,0.00
6187,11,11,0,0.00
6430,11,10,0,0.00
6467,11,11,0,0.00
6522,11,11,0,0.00
6904,11,11,0,0.00
6922,11,11,0,0.00
6978,11,11,0,0.00
7141,11,11,0,0.00
7309,11,11,0,0.00
14621,10,10,0,0.00
2056,10,10,0,0.00
2200,10,10,0,0.00
2205,10,10,0,0.00
2220,10,10,0,0.00
2303,10,9,0,0.00
2331,10,10,0,0.00
2378,10,10,0,0.00
2384,10,10,0,0.00
2390,10,10,0,0.00
2480,10,10,0,0.00
2482,10,10,0,0.00
2501,10,10,0,0.00
2510,10,10,0,0.00
2518,10,10,0,0.00
2528,10,10,0,0.00
2530,10,10,0,0.00
2534,10,10,0,0.00
2550,10,10,0,0.00
2552,10,10,0,0.00
2560,10,10,0,0.00
2567,10,10,0,0.00
2576,10,10,0,0.00
2581,10,10,0,0.00
2588,10,10,0,0.00
2598,10,10,0,0.00
2604,10,10,0,0.00
2614,10,10,0,0.00
2628,10,10,0,0.00
2633,10,10,0,0.00
2639,10,10,0,0.00
2641,10,10,0,0.00
2644,10,10,0,0.00
2663,10,10,0,0.00
2673,10,10,0,0.00
2675,10,10,0,0.00
2712,10,10,0,0.00
2740,10,10,0,0.00
2752,10,10,0,0.00
2804,10,10,0,0.00
2813,10,10,0,0.00
2835,10,10,0,0.00
2850,10,10,0,0.00
2874,10,9,0,0.00
2886,10,10,0,0.00
2902,10,10,0,0.00
2906,10,10,0,0.00
2909,10,10,0,0.00
2911,10,10,0,0.00
2916,10,10,0,0.00
2925,10,10,0,0.00
2939,10,10,0,0.00
2943,10,10,0,0.00
2951,10,10,0,0.00
2955,10,10,0,0.00
2966,10,10,0,0.00
2980,10,10,0,0.00
2986,10,10,0,0.00
2992,10,10,0,0.00
2994,10,10,0,0.00
2999,10,10,0,0.00
3003,10,10,0,0.00
3011,10,10,0,0.00
3029,10,10,0,0.00
3037,10,10,0,0.00
3046,10,10,0,0.00
3050,10,10,0,0.00
3057,10,10,0,0.00
3086,10,10,0,0.00
3092,10,10,0,0.00
3096,10,10,0,0.00
3103,10,10,0,0.00
3112,10,10,0,0.00
3114,10,10,0,0.00
3127,10,10,0,0.00
3137,10,10,0,0.00
3141,10,10,0,0.00
3145,10,9,0,0.00
3152,10,10,0,0.00
3155,10,10,0,0.00
3161,10,10,0,0.00
3169,10,10,0,0.00
3196,10,10,0,0.00
3197,10,10,0,0.00
3199,10,10,0,0.00
3207,10,10,0,0.00
3209,10,10,0,0.00
3224,10,9,0,0.00
3231,10,10,0,0.00
3233,10,10,0,0.00
3239,10,10,0,0.00
3244,10,10,0,0.00
3253,10,10,0,0.00
3257,10,10,0,0.00
3260,10,10,0,0.00
3270,10,10,0,0.00
3273,10,10,0,0.00
3274,10,10,0,0.00
3287,10,10,0,0.00
3288,10,10,0,0.00
3299,10,10,0,0.00
3301,10,10,0,0.00
3309,10,10,0,0.00
3315,10,10,0,0.00
3324,10,10,0,0.00
3327,10,10,0,0.00
3335,10,10,0,0.00
3344,10,10,0,0.00
3347,10,10,0,0.00
3349,10,10,0,0.00
3356,10,10,0,0.00
3362,10,10,0,0.00
3370,10,10,0,0.00
3373,10,10,0,0.00
3378,10,10,0,0.00
3385,10,10,0,0.00
3387,10,10,0,0.00
3392,10,10,0,0.00
3393,10,10,0,0.00
3396,10,10,0,0.00
3398,10,10,0,0.00
3399,10,10,0,0.00
3402,10,10,0,0.00
3406,10,10,0,0.00
3407,10,10,0,0.00
3410,10,10,0,0.00
3416,10,10,0,0.00
3440,10,10,0,0.00
3448,10,10,0,0.00
3456,10,10,0,0.00
3462,10,10,0,0.00
3464,10,10,0,0.00
3474,10,10,0,0.00
3481,10,10,0,0.00
3493,10,10,0,0.00
3494,10,10,0,0.00
3498,10,10,0,0.00
3515,10,10,0,0.00
3530,10,10,0,0.00
3540,10,10,0,0.00
3545,10,10,0,0.00
3546,10,10,0,0.00
3552,10,10,0,0.00
3572,10,10,0,0.00
3574,10,10,0,0.00
3577,10,10,0,0.00
3589,10,10,0,0.00
3602,10,10,0,0.00
3610,10,10,0,0.00
3613,10,10,0,0.00
3620,10,10,0,0.00
3622,10,10,0,0.00
3625,10,10,0,0.00
3626,10,10,0,0.00
3632,10,10,0,0.00
3635,10,10,0,0.00
3659,10,10,0,0.00
3666,10,10,0,0.00
3680,10,10,0,0.00
3699,10,9,0,0.00
3701,10,10,0,0.00
3705,10,10,0,0.00
3713,10,10,0,0.00
3717,10,10,0,0.00
3720,10,10,0,0.00
3724,10,10,0,0.00
3727,10,10,0,0.00
3732,10,10,0,0.00
3739,10,10,0,0.00
3761,10,10,0,0.00
3764,10,10,0,0.00
3770,10,10,0,0.00
3775,10,10,0,0.00
3778,10,10,0,0.00
3779,10,10,0,0.00
3780,10,10,0,0.00
3801,10,10,0,0.00
3805,10,10,0,0.00
3811,10,10,0,0.00
3819,10,10,0,0.00
3826,10,10,0,0.00
3835,10,10,0,0.00
3864,10,10,0,0.00
3876,10,10,0,0.00
3883,10,10,0,0.00
3884,10,10,0,0.00
3906,10,10,0,0.00
3917,10,10,0,0.00
3920,10,10,0,0.00
3928,10,10,0,0.00
3939,10,10,0,0.00
3948,10,10,0,0.00
3955,10,10,0,0.00
3959,10,10,0,0.00
3967,10,10,0,0.00
3972,10,10,0,0.00
3981,10,10,0,0.00
3988,10,10,0,0.00
3992,10,10,0,0.00
4000,10,10,0,0.00
4001,10,10,0,0.00
4005,10,10,0,0.00
4020,10,10,0,0.00
4057,10,10,0,0.00
4058,10,10,0,0.00
4062,10,10,0,0.00
4066,10,10,0,0.00
4082,10,10,0,0.00
4086,10,10,0,0.00
