# ----------------------------------------
# wiki.ubc.ca
# Top Events
# 20140405-20140505
# ----------------------------------------

Event Label,Total Events,Unique Events,Event Value,Avg. Value
173069,1,1,0,0.00
173074,1,1,0,0.00
1730743,1,1,0,0.00
173083,1,1,0,0.00
173089,1,1,0,0.00
173095,1,1,0,0.00
1731,1,1,0,0.00
173104,1,1,0,0.00
173118,1,1,0,0.00
173119,1,1,0,0.00
173127,1,1,0,0.00
17313,1,1,0,0.00
173133,1,1,0,0.00
1731330,1,1,0,0.00
173135,1,1,0,0.00
17314,1,1,0,0.00
173140,1,1,0,0.00
173143,1,1,0,0.00
173146,1,1,0,0.00
173154,1,1,0,0.00
173166,1,1,0,0.00
173167,1,1,0,0.00
17317,1,1,0,0.00
173186,1,1,0,0.00
1731924,1,1,0,0.00
173196,1,1,0,0.00
17320,1,1,0,0.00
1732023,1,1,0,0.00
1732083,1,1,0,0.00
173209,1,1,0,0.00
17321,1,1,0,0.00
173218,1,1,0,0.00
17322,1,1,0,0.00
173229,1,1,0,0.00
17323,1,1,0,0.00
173232,1,1,0,0.00
173233,1,1,0,0.00
173242,1,1,0,0.00
173247,1,1,0,0.00
17325,1,1,0,0.00
17326,1,1,0,0.00
173262,1,1,0,0.00
173268,1,1,0,0.00
17326867,1,1,0,0.00
173274,1,1,0,0.00
173275,1,1,0,0.00
173279,1,1,0,0.00
1732811,1,1,0,0.00
173282,1,1,0,0.00
173303,1,1,0,0.00
173304,1,1,0,0.00
173305,1,1,0,0.00
17331,1,1,0,0.00
173310,1,1,0,0.00
173319,1,1,0,0.00
17332,1,1,0,0.00
173337,1,1,0,0.00
173348,1,1,0,0.00
173352,1,1,0,0.00
173357,1,1,0,0.00
173360,1,1,0,0.00
173364,1,1,0,0.00
173369,1,1,0,0.00
17338,1,1,0,0.00
173380,1,1,0,0.00
173384,1,1,0,0.00
173386,1,1,0,0.00
173387,1,1,0,0.00
173388,1,1,0,0.00
173393,1,1,0,0.00
173397,1,1,0,0.00
173403,1,1,0,0.00
173406,1,1,0,0.00
173407,1,1,0,0.00
173412,1,1,0,0.00
173414,1,1,0,0.00
173430,1,1,0,0.00
173433,1,1,0,0.00
173434,1,1,0,0.00
173440,1,1,0,0.00
173445,1,1,0,0.00
173453,1,1,0,0.00
173456,1,1,0,0.00
1734610,1,1,0,0.00
173464,1,1,0,0.00
173465,1,1,0,0.00
1734688,1,1,0,0.00
173472,1,1,0,0.00
173478,1,1,0,0.00
173479,1,1,0,0.00
173480,1,1,0,0.00
173481,1,1,0,0.00
1734832,1,1,0,0.00
17349,1,1,0,0.00
173490,1,1,0,0.00
173496,1,1,0,0.00
17349636,1,1,0,0.00
1735,1,1,0,0.00
173503,1,1,0,0.00
1735149,1,1,0,0.00
173520,1,1,0,0.00
173530,1,1,0,0.00
17354,1,1,0,0.00
173542,1,1,0,0.00
173546,1,1,0,0.00
173548,1,1,0,0.00
173556,1,1,0,0.00
173559,1,1,0,0.00
173563,1,1,0,0.00
173564,1,1,0,0.00
17357,1,1,0,0.00
173571,1,1,0,0.00
173577,1,1,0,0.00
17358,1,1,0,0.00
173580,1,1,0,0.00
1735896,1,1,0,0.00
1736,1,1,0,0.00
173601,1,1,0,0.00
17361,1,1,0,0.00
1736115,1,1,0,0.00
173621,1,1,0,0.00
173624,1,1,0,0.00
17363,1,1,0,0.00
173631,1,1,0,0.00
173641,1,1,0,0.00
1736432,1,1,0,0.00
173646,1,1,0,0.00
1736526,1,1,0,0.00
17366,1,1,0,0.00
173664,1,1,0,0.00
17367,1,1,0,0.00
173675,1,1,0,0.00
173676,1,1,0,0.00
173678,1,1,0,0.00
173686,1,1,0,0.00
173689,1,1,0,0.00
173695,1,1,0,0.00
173696,1,1,0,0.00
173697,1,1,0,0.00
173698,1,1,0,0.00
173702,1,1,0,0.00
1737038,1,1,0,0.00
173704,1,1,0,0.00
17371,1,1,0,0.00
17372,1,1,0,0.00
173726,1,1,0,0.00
17373,1,1,0,0.00
173732,1,1,0,0.00
173740,1,1,0,0.00
17375,1,1,0,0.00
173751,1,1,0,0.00
173755,1,1,0,0.00
173756,1,1,0,0.00
173758,1,1,0,0.00
1737658,1,1,0,0.00
173767,1,1,0,0.00
173769,1,1,0,0.00
17377,1,1,0,0.00
173777,1,1,0,0.00
173779,1,1,0,0.00
173782,1,1,0,0.00
1737839,1,1,0,0.00
173785,1,1,0,0.00
1738,1,1,0,0.00
17380,1,1,0,0.00
1738006,1,1,0,0.00
173819,1,1,0,0.00
17382,1,1,0,0.00
173821,1,1,0,0.00
173827,1,1,0,0.00
173843,1,1,0,0.00
173853,1,1,0,0.00
17386,1,1,0,0.00
173860,1,1,0,0.00
173861,1,1,0,0.00
173875,1,1,0,0.00
173878,1,1,0,0.00
173879,1,1,0,0.00
173887,1,1,0,0.00
17389,1,1,0,0.00
173893,1,1,0,0.00
173896,1,1,0,0.00
173900,1,1,0,0.00
173905,1,1,0,0.00
1739125,1,1,0,0.00
173919,1,1,0,0.00
1739204,1,1,0,0.00
17392090,1,1,0,0.00
173924,1,1,0,0.00
173928,1,1,0,0.00
17393,1,1,0,0.00
173930,1,1,0,0.00
173931,1,1,0,0.00
173932,1,1,0,0.00
173933,1,1,0,0.00
173942,1,1,0,0.00
173947,1,1,0,0.00
173955,1,1,0,0.00
173961,1,1,0,0.00
17397,1,1,0,0.00
173982,1,1,0,0.00
173983,1,1,0,0.00
1739854,1,1,0,0.00
173986,1,1,0,0.00
173990,1,1,0,0.00
173994,1,1,0,0.00
173999,1,1,0,0.00
174000,1,1,0,0.00
174003,1,1,0,0.00
174013,1,1,0,0.00
174014,1,1,0,0.00
174015,1,1,0,0.00
17402,1,1,0,0.00
174022,1,1,0,0.00
174026,1,1,0,0.00
174028,1,1,0,0.00
1740347,1,1,0,0.00
174036,1,1,0,0.00
174040,1,1,0,0.00
174044,1,1,0,0.00
174048,1,1,0,0.00
174049,1,1,0,0.00
174052,1,1,0,0.00
17406,1,1,0,0.00
1740617,1,1,0,0.00
174063,1,1,0,0.00
17407,1,1,0,0.00
174079,1,1,0,0.00
174083,1,1,0,0.00
174089,1,1,0,0.00
1740913,1,1,0,0.00
17410,1,1,0,0.00
1741044,1,1,0,0.00
174106,1,1,0,0.00
17411,1,1,0,0.00
174113,1,1,0,0.00
174118,1,1,0,0.00
174129,1,1,0,0.00
174130,1,1,0,0.00
1741301,1,1,0,0.00
174136,1,1,0,0.00
174137,1,1,0,0.00
174140,1,1,0,0.00
174141,1,1,0,0.00
17415,1,1,0,0.00
174154,1,1,0,0.00
174155,1,1,0,0.00
174162,1,1,0,0.00
1741632,1,1,0,0.00
174170,1,1,0,0.00
174174,1,1,0,0.00
174184,1,1,0,0.00
17419,1,1,0,0.00
174191,1,1,0,0.00
174193,1,1,0,0.00
1742083,1,1,0,0.00
174214,1,1,0,0.00
174228,1,1,0,0.00
174237,1,1,0,0.00
174265,1,1,0,0.00
174267,1,1,0,0.00
174268,1,1,0,0.00
17428,1,1,0,0.00
174280,1,1,0,0.00
174285,1,1,0,0.00
174287,1,1,0,0.00
174288,1,1,0,0.00
174289,1,1,0,0.00
17429,1,1,0,0.00
174293,1,1,0,0.00
1742936,1,1,0,0.00
174296,1,1,0,0.00
1742982,1,1,0,0.00
1743,1,1,0,0.00
174300,1,1,0,0.00
174303,1,1,0,0.00
174306,1,1,0,0.00
174321,1,1,0,0.00
174322,1,1,0,0.00
174327,1,1,0,0.00
17433,1,1,0,0.00
174331,1,1,0,0.00
174333,1,1,0,0.00
174339,1,1,0,0.00
174340,1,1,0,0.00
1743579,1,1,0,0.00
17437,1,1,0,0.00
174370,1,1,0,0.00
174373,1,1,0,0.00
1743765,1,1,0,0.00
174382,1,1,0,0.00
174384,1,1,0,0.00
174385,1,1,0,0.00
174388,1,1,0,0.00
174398,1,1,0,0.00
174411,1,1,0,0.00
1744179,1,1,0,0.00
17442,1,1,0,0.00
174429,1,1,0,0.00
174431,1,1,0,0.00
1744352,1,1,0,0.00
174460,1,1,0,0.00
174461,1,1,0,0.00
1744663,1,1,0,0.00
17447,1,1,0,0.00
174470,1,1,0,0.00
174473,1,1,0,0.00
17448,1,1,0,0.00
174480,1,1,0,0.00
174481,1,1,0,0.00
174494,1,1,0,0.00
1745019,1,1,0,0.00
174505,1,1,0,0.00
174511,1,1,0,0.00
174517,1,1,0,0.00
174523,1,1,0,0.00
1745349,1,1,0,0.00
174535,1,1,0,0.00
174561,1,1,0,0.00
1745646,1,1,0,0.00
174572,1,1,0,0.00
174579,1,1,0,0.00
174590,1,1,0,0.00
174594,1,1,0,0.00
17459432,1,1,0,0.00
174599,1,1,0,0.00
1746,1,1,0,0.00
17460,1,1,0,0.00
174614,1,1,0,0.00
174622,1,1,0,0.00
174635,1,1,0,0.00
17464,1,1,0,0.00
174640,1,1,0,0.00
174654,1,1,0,0.00
174662,1,1,0,0.00
174670,1,1,0,0.00
1746869,1,1,0,0.00
174701,1,1,0,0.00
174704,1,1,0,0.00
174706,1,1,0,0.00
17471,1,1,0,0.00
174727,1,1,0,0.00
174737,1,1,0,0.00
17474,1,1,0,0.00
174740,1,1,0,0.00
174741,1,1,0,0.00
174745,1,1,0,0.00
174749,1,1,0,0.00
17475,1,1,0,0.00
174752,1,1,0,0.00
17476,1,1,0,0.00
17477,1,1,0,0.00
1747718,1,1,0,0.00
1747734,1,1,0,0.00
174779,1,1,0,0.00
174783,1,1,0,0.00
174791,1,1,0,0.00
174793,1,1,0,0.00
1748,1,1,0,0.00
17481,1,1,0,0.00
1748144,1,1,0,0.00
17482,1,1,0,0.00
174825,1,1,0,0.00
174826,1,1,0,0.00
174828,1,1,0,0.00
17483,1,1,0,0.00
174834,1,1,0,0.00
174839,1,1,0,0.00
174840,1,1,0,0.00
1748428,1,1,0,0.00
174848,1,1,0,0.00
174854,1,1,0,0.00
174858,1,1,0,0.00
17486,1,1,0,0.00
174864,1,1,0,0.00
17488,1,1,0,0.00
1748924,1,1,0,0.00
174897,1,1,0,0.00
1749,1,1,0,0.00
174903,1,1,0,0.00
174907,1,1,0,0.00
17491,1,1,0,0.00
174917,1,1,0,0.00
174918,1,1,0,0.00
174919,1,1,0,0.00
17492,1,1,0,0.00
17492517,1,1,0,0.00
174932,1,1,0,0.00
174935,1,1,0,0.00
174940,1,1,0,0.00
174942,1,1,0,0.00
174944,1,1,0,0.00
17495,1,1,0,0.00
174954,1,1,0,0.00
174961,1,1,0,0.00
174963,1,1,0,0.00
1749645,1,1,0,0.00
174965,1,1,0,0.00
1749685,1,1,0,0.00
174970,1,1,0,0.00
174986,1,1,0,0.00
17499,1,1,0,0.00
174991,1,1,0,0.00
174992,1,1,0,0.00
175001,1,1,0,0.00
175010,1,1,0,0.00
175011,1,1,0,0.00
1750182,1,1,0,0.00
175039,1,1,0,0.00
175041,1,1,0,0.00
175049,1,1,0,0.00
175050,1,1,0,0.00
1750580,1,1,0,0.00
